id,title,body_len,T3_rank,T3_S_scale,T3_S_score
20174255,"
দেশ জাতি রাষ্ট্র 
বিভাজনের রাজনীতি
",1765,1.0,1.0,100.0
20176749,"
দেশ জাতি রাষ্ট্র 
বিভাজনের রাজনীতি
",1763,2.0,0.9988512349224583,99.88512349224582
20046889,বাংলাদেশ-সহ পাঁচটি দেশের পোশাক খাতে যুক্তরাষ্ট্রের তদন্ত যে কারণে,1506,3.0,0.8512349224583573,85.12349224583573
20177317,"

প্রতিবেশী দেশগুলোতে মূল্যস্ফীতি কমলেও বাংলাদেশ পারছে না কেন?
",1426,4.0,0.8052843193566915,80.52843193566915
20192515,"
	ময়মনসিংহ সিটি করপোরেশন নির্বাচন  
আ’লীগের প্রতিদ্বন্দ্বী আ’লীগ ইভিএম দুশ্চিন্তায় ভোটার
",1176,5.0,0.6616886846639862,66.16886846639862
20177083,"

আগুন দমনে কেমন চলছে সরকারি অভিযান
",1174,6.0,0.6605399195864445,66.05399195864446
20174217,"

আম্বিয়ায়ে কেরামের দাওয়াত 
",1174,6.0,0.6605399195864445,66.05399195864446
20177198,"

গণপরিবহনে দুর্নীতি : বিআরটিএ’র প্রতিক্রিয়া বিষয়ে টিআইবি’র অবস্থান
",1173,8.0,0.6599655370476738,65.99655370476738
20046340,অর্থনীতিসহ আগামীর চ্যালেঞ্জ মোকাবিলায় ৯ দফা নির্দেশনা,1127,9.0,0.633543940264216,63.3543940264216
20176676,"

 যুদ্ধবিরতি আলোচনা চালিয়ে যাবে হামাস
",1039,10.0,0.5829982768523837,58.29982768523837
20046336,ভারতের নীতি কি বাংলাদেশে স্থিতিশীলতার নিশ্চয়তা দিচ্ছে?,1027,11.0,0.5761056863871339,57.61056863871339
20046345,ভিআইপি সড়কে রিকশার রাজত্ব,977,12.0,0.5473865594485927,54.738655944859275
20176638,"
  রাজপথে মৃত্যুর হানা 
জৈন্তাপুরে তরুণসহ বিভিন্ন স্থানে নিহত ১১ জন
",974,13.0,0.5456634118322803,54.566341183228026
20046357,"২০ মামলায় গ্রেপ্তার ৮৮৭ জরিমানা, উচ্ছেদ",962,14.0,0.5387708213670305,53.877082136703045
20182425,"

৭০০ ছাত্রছাত্রীকে নিয়ে রাজশাহীতে ‘পরীক্ষা এক্সপ্রেসে’র সেই দুর্দান্ত যাত্রা
",942,15.0,0.527283170591614,52.7283170591614
20046410,অপরাধের শহর,853,16.0,0.4761631246410109,47.61631246410109
20176658,"

কৃষি তথ্য সার্ভিসে দুর্নীতির তথ্যদাতাদের খুঁজতে কমিটি
	বদলি করা হচ্ছে সন্দেহভাজনদের, আরো বেপরোয়া পরিচালকপন্থীরা
",839,17.0,0.4681217690982194,46.81217690982194
20176822,"

সরকারি কর্মকর্তাদের জনগণের জন্য কাজ করতে বললেন প্রধানমন্ত্রী
",823,18.0,0.45893164847788626,45.893164847788626
20046346,মজুতদার ও জাল টাকার বিরুদ্ধে অভিযান জোরদারের নির্দেশনা,811,19.0,0.45203905801263644,45.203905801263645
20176708,"

১১০০ রেস্টুরেন্টে অভিযান 
	৩ দিনে রাজধানীতে আটক ৮৮৭ : হয়রানির অভিযোগ
",795,20.0,0.4428489373923033,44.28489373923033
20176741,"
অন্য দৃষ্টি 
বেছে নিন ধর্ষক না হয় অক্ষম বুড়ো
",768,21.0,0.4273406088454911,42.73406088454911
20174244,"
অন্য দৃষ্টি 
বেছে নিন ধর্ষক না হয় অক্ষম বুড়ো
",766,22.0,0.42619184376794944,42.61918437679494
20182548,"

বিমান ও মর্টার শেলের শব্দে ফের কাঁপছে সীমান্ত শহর টেকনাফ
",741,23.0,0.4118322802986789,41.18322802986789
20046344,জাপায় দু’পক্ষের কাউন্সিল নিয়ে উত্তাপ,703,24.0,0.3900057438253877,39.00057438253877
20174213,"

কুরআন-হাদিসের দৃষ্টিতে তাওবাহ ও ইস্তিগফার
",693,25.0,0.3842619184376795,38.426191843767945
20047130,"ভুল চিকিৎসায় স্থপতির মৃত্যুর অভিযোগ পরিবারের, বিচার দাবি",687,26.0,0.3808156232050546,38.081562320505455
20046375,দেরিতে প্রিলিমিনারি পরীক্ষার ফলাফল প্রকাশ জাতীয় বিশ্ববিদ্যালয়ের ফেনী সরকারি কলেজের ৪৭৭ শিক্ষার্থীর ভর্তি অনিশ্চিত,681,27.0,0.3773693279724296,37.736932797242964
20176962,"

রাশিয়া-ইউক্রেন যুদ্ধ: ‘আমরা জানি কী হতে যাচ্ছে’
",652,28.0,0.3607122343480758,36.07122343480758
20046397,নির্মাণের চেয়ে দ্বিগুণ ব্যয় প্রস্তাব সংস্কারে,652,28.0,0.3607122343480758,36.07122343480758
20176636,"

জোয়ানশাহী হাওরে ৫ কিমি. রাস্তার কারণে ৩ হাজার কৃষকের দুর্ভোগ
অন্তত ১০ লক্ষাধিক মণ বোরো ধান সংগ্রহে প্রতিনিয়ত ভোগান্তি  
",631,30.0,0.34865020103388855,34.86502010338886
20182540,"
 	র‌্যাবের অনুষ্ঠানে প্রধানমন্ত্রী 
পণ্য মজুদ ও জাল মুদ্রার বিরুদ্ধে অভিযান চালানোর আহ্বান
",615,31.0,0.3394600804135554,33.94600804135554
20177189,"

ড. ইউনূসকে ১১৯ কোটি টাকা কর পরিশোধের নির্দেশ
",603,32.0,0.3325674899483056,33.25674899483056
20046349,হাসপাতালে পৌঁছে স্বাস্থ্যমন্ত্রী দেখেন কর্মকর্তা রুমে নেই,589,33.0,0.3245261344055141,32.45261344055141
20046363,"রাহীর সঙ্গে অবিচার, নাকি নিজের ভুল!",582,34.0,0.32050545663411834,32.05054566341183
20182613,"

আগ্রাসী যমুনা এখন ধু-ধু বালুচর
",578,35.0,0.31820792647903506,31.820792647903506
20176702,"

ঐতিহাসিক ৭ মার্চ আজ
",572,36.0,0.3147616312464101,31.476163124641012
20174170,"

নিজেকে আরো মেলে ধরতে না পারার কারণ আমিই - তানজিকা আমিন
",571,37.0,0.3141872487076393,31.41872487076393
20182481,"

মহাকাশ অভিযানে যাচ্ছেন প্রথম আরব মহিলা
",570,38.0,0.31361286616886846,31.361286616886847
20182432,"

দেশকে ধ্বংস করার যেকোনো পদক্ষেপের বিরুদ্ধে সতর্ক থাকুন : প্রধানমন্ত্রী
",562,39.0,0.3090178058587019,30.901780585870192
20046886,শেষ মুহূর্তে চলছে ভোটের হিসাব-নিকাশ,559,40.0,0.30729465824238944,30.729465824238943
20046358,সিলেটে পিকআপ ট্রাক কেড়ে নিলো তিন তরুণের প্রাণ,547,41.0,0.30040206777713957,30.04020677771396
20046332,"রেকর্ড বেকারত্ব, অর্থনৈতিক মন্দার মধ্যে একাকিত্ব বেছে নিচ্ছেন চীনা নারীরা",540,42.0,0.2963813900057438,29.63813900057438
20046341,ঐতিহাসিক ৭ই মার্চ আজ,538,43.0,0.2952326249282022,29.52326249282022
20177278,"

কুমিল্লা উত্তর জেলা আ’লীগ সভাপতির ওপর হামলা-গাড়ি ভাঙচুর 
",536,44.0,0.29408385985066055,29.408385985066055
20176347,"

আড়াই বছর পর আজ প্রিমিয়ার হকি  
",534,45.0,0.2929350947731189,29.29350947731189
20044862,কেন অনন্ত আম্বানির প্রি-ওয়েডিং পার্টি বিশ্বব্যাপী শিরোনামে?,534,45.0,0.2929350947731189,29.29350947731189
20176756,"

মোটা বেতন, ইসরাইলে ছুটছে ভারতীয়রা
",533,47.0,0.29236071223434806,29.236071223434806
20177501,"

মৌলভীবাজারে সাড়ে ২১ লাখ টাকার ভারতীয় চিনি ও বিড়ি আটক
",530,48.0,0.29063756461803564,29.063756461803564
20046882,বিশ্বকাপ মূল্যায়নের প্রতিবেদন ‘জনসম্মুখে’ চান সুজন,528,49.0,0.28948879954049395,28.948879954049396
20176903,"

তাইওয়ান : শুধু কড়া কথা নয়, কাজেও কি করে দেখাবে চীন?
",525,50.0,0.2877656519241815,28.77656519241815
20046887,আইন সংশোধন করে নির্দলীয় স্থানীয় নির্বাচনে ফেরার দাবি সুজনের,525,50.0,0.2877656519241815,28.77656519241815
20177128,"

সৌদিতে সারাবছর থাকবে চাঁদের আলো, চাইলেই নামবে বৃষ্টি
",524,52.0,0.2871912693854107,28.719126938541066
20176463,"

নওমুসলিম ওমরের মুক্তি দাবি স্ত্রীর
",521,53.0,0.2854681217690982,28.546812176909818
20176681,"

স্বস্তির সমতা টাইগারদের
",517,54.0,0.2831705916140149,28.31705916140149
20047178,টেইলরের সঙ্গে একমত নন উইলিয়ামসন,512,55.0,0.2802986789201608,28.02986789201608
20177203,"

অফশোর তেল-গ্যাস অনুসন্ধানে আন্তর্জাতিক দরপত্র আহ্বান ১০ মার্চ
",505,56.0,0.27627800114876505,27.627800114876504
20046342,খেজুরের দাম বেড়ে দ্বিগুণ,497,57.0,0.2716829408385985,27.168294083859852
20182618,"

  প্রচার-প্রচারণা তুঙ্গে, শেষ মুহূর্তে চলছে টাকার খেলা
",487,58.0,0.2659391154508903,26.59391154508903
20176580,"

আন্দোলন দমাতে ‘দ্রুত বিচার আইন’ স্থায়ী করেছে সরকার -অধ্যাপক মুজিব
",478,59.0,0.2607696726019529,26.07696726019529
20046359,সুপ্রিম কোর্ট বার নির্বাচন : আজ শেষ দিন প্রথম দিন ভোট দিলেন ৩২৬১ আইনজীবী,474,60.0,0.2584721424468696,25.84721424468696
20177482,"

আধুনিক প্রযুক্তি ব্যবহারের মাধ্যমে নারীসমাজ এগিয়ে যাবে : প্রধানমন্ত্রী
",451,61.0,0.24526134405514072,24.52613440551407
20177276,"

জামালপুরে জীবিত থেকেও মৃত ৩ নারী!
",443,62.0,0.24066628374497415,24.066628374497416
20044852,‘বঙ্গবন্ধুর ৭ই মার্চের ভাষণের কপিরাইট করতে হবে’,439,63.0,0.23836875358989087,23.836875358989086
20176684,"

 রাখাইনের রাজধানী দখলের পথে আরাকান আর্মি
",438,64.0,0.23779437105112006,23.779437105112006
20046871,কার্ডিওভাসকুলার স্বাস্থ্য সুরক্ষায় প্রয়োজন খাদ্যে সোডিয়াম হ্রাসের সমন্বিত নীতিমালা,434,65.0,0.23549684089603676,23.549684089603677
