id,title,body_len,T3_rank,T3_S_scale,T3_S_score
20176079,"

বরগুনায় ২ প্রেসক্লাবের দ্বন্দ্বে সাংবাদিক মাসউদের মৃত্যু!
",1601,1.0,1.0,100.0
20176082,"

বাংলাদেশসহ পাঁচটি দেশের পোশাক খাত নিয়ে তদন্ত করছে যুক্তরাষ্ট্র
",1491,2.0,0.9302030456852792,93.02030456852792
20046261,বিপজ্জনক সময়ের সামনে বাংলাদেশের গণতন্ত্র,1451,3.0,0.9048223350253807,90.48223350253807
20182789,"
সময়-অসময় 
নেপালে রাজনৈতিক ঝড় ও চীন-ভারতের প্রভাব
",1436,4.0,0.8953045685279187,89.53045685279187
20182854,"
সময়-অসময় 
নেপালে রাজনৈতিক ঝড় ও চীন-ভারতের প্রভাব
",1431,5.0,0.8921319796954315,89.21319796954315
20175177,"

প্রচলিত শিক্ষাব্যবস্থা : আমাদের করণীয়
",1277,6.0,0.7944162436548223,79.44162436548223
20174295,"

প্রচলিত শিক্ষাব্যবস্থা : আমাদের করণীয়
",1265,7.0,0.7868020304568528,78.68020304568529
20176018,"

চীনের সাথে চুক্তি করেই মালদ্বীপের ঘোষণা : ‘ভারতীয় সেনা একজনও নয়‘
",1181,8.0,0.733502538071066,73.3502538071066
20182688,"
র‌্যাবকে প্রধানমন্ত্রী 
মজুতদারি ও জাল টাকার বিরুদ্ধে অভিযান জোরদার করুন
",1120,9.0,0.6947969543147208,69.47969543147208
20046244,আজ ও কাল সুপ্রিম কোর্ট বারে ভোট,971,10.0,0.600253807106599,60.0253807106599
20175089,"

লাইসেন্সবিহীন পিস্তল দিয়েই ছাত্রকে গুলি করেন ডা: রায়হান শরীফ
কুপ্রস্তাবের অভিযোগও আছে
",942,11.0,0.5818527918781726,58.185279187817265
20175043,"

রাজধানীজুড়ে রেস্তোরাঁয় অভিযান
",904,12.0,0.557741116751269,55.7741116751269
20046241,অগ্নি দুর্যোগ বিপর্যয়ে রূপ নিয়েছে,877,13.0,0.5406091370558376,54.06091370558376
20182765,"

দ্বাদশ সংসদের প্রথম অধিবেশন সমাপ্ত
",874,14.0,0.5387055837563451,53.870558375634516
20046235,ব্রহ্মপুত্রের প্রতি কিলোমিটারে সাড়ে তিন হাজার কোটি টাকার খনিজ,867,15.0,0.5342639593908629,53.42639593908629
20175295,"

পণ্য মজুদ নিয়ে ১৯৭৪ সালের বিশেষ ক্ষমতা আইনে যা রয়েছে
",862,16.0,0.5310913705583756,53.109137055837564
20175117,"

ফলাফল ছাড়াই শেষ হামাস ও ইসরাইল যুদ্ধবিরতি আলোচনা
",853,17.0,0.5253807106598984,52.53807106598985
20175538,"

আমি স্বজ্ঞানে ইসলাম গ্রহণ করেছি, স্বামীর মুক্তি চাই : স্নেহা
",839,18.0,0.516497461928934,51.649746192893396
20175188,"

১৫০০ দিয়ে শুরু করে মাসে ১০ লাখ টাকার ল্যাপটপ বিক্রি করেন তিনি
",794,19.0,0.4879441624365482,48.79441624365482
20174989,"
	মহানগরী ও জেলা আমির সম্মেলনে অধ্যাপক মুজিব 
প্রহসনের নির্বাচনে গঠিত সংসদ বাতিল করতে হবে
",783,20.0,0.48096446700507617,48.09644670050762
20046243,দু’দিন ধরে পুড়ছে এস আলমের চিনিকল,778,21.0,0.47779187817258884,47.77918781725889
20182738,"

বিমান ও মর্টার শেলের শব্দে আবারো কাঁপছে টেকনাফ
",762,22.0,0.4676395939086294,46.763959390862944
20174751,"

বিদেশীদের কাছে নালিশ করে কোনো লাভ হবে না : প্রধানমন্ত্রী
",733,23.0,0.44923857868020306,44.923857868020306
20175135,"
 	কাউন্সিলের চিন্তা করছে বিএনপি  
গ্যাস-বিদ্যুতের মূল্যবৃদ্ধির প্রতিবাদে বিক্ষোভ কর্মসূচির সিদ্ধান্ত
",716,24.0,0.4384517766497462,43.84517766497462
20175671,"

পশ্চিমবঙ্গে সন্দেশখালি-ঝড় উঠবে : মোদি
",714,25.0,0.43718274111675126,43.71827411167513
20175920,"

দ্রব্যমূল্য, গুজব আর মাদকসহ আরো যা যা উঠে এলো ডিসি সম্মেলনে
",713,26.0,0.4365482233502538,43.65482233502538
20175342,"

সুপ্রিম কোর্ট বার নির্বাচনে ভোটগ্রহণ শুরু
",710,27.0,0.4346446700507614,43.46446700507614
20174351,"

রাসূলের সা: অতি প্রিয় মাস শাবান
",710,27.0,0.4346446700507614,43.46446700507614
20175059,"

বাস কোম্পানির ৮০ শতাংশের মালিক ক্ষমতাসীন দলের ব্যক্তি
",689,29.0,0.4213197969543147,42.13197969543147
20046248,দেরিতে অভিষেক জাকেরের জন্য ‘আশীর্বাদ’,684,30.0,0.41814720812182743,41.81472081218274
20175258,"

যে কারণে চাষির স্বপ্ন মারা যাচ্ছে...
",663,31.0,0.40482233502538073,40.48223350253807
20175628,"

রোজার আগে সরকারের সিন্ডিকেটের সদস্যরা আরো বেপরোয়া হয়ে উঠেছে : রিজভী
",636,32.0,0.3876903553299492,38.76903553299492
20174960,"
  	সুপ্রিম কোর্ট বার নির্বাচন শুরু আজ   
সুষ্ঠু ভোট চান আ’লীগ-বিএনপিসহ সব পক্ষই
",622,33.0,0.37880710659898476,37.880710659898476
20175049,"

ক্ষমতা ছেড়ে সুষ্ঠু নির্বাচনের ঘোষণা দিন : ড. মঈন খান
",592,34.0,0.3597715736040609,35.97715736040609
20046239,রাজনৈতিক প্রভাবে পরিবহন খাত জিম্মি,590,35.0,0.35850253807106597,35.8502538071066
20174390,"

ঋতু পরিবর্তনে স্বাস্থ্য সমস্যা
",590,35.0,0.35850253807106597,35.8502538071066
20175379,"

রাশিয়ার শীর্ষ কমান্ডারের বিরুদ্ধে গ্রেফতারি পরোয়ানা জারি আইসিসির
",589,37.0,0.35786802030456855,35.786802030456855
20175398,"

বায়ার্নকে কোর্য়াটার ফাইনালের টিকেট উপহার দিলেন কেন
",588,38.0,0.35723350253807107,35.723350253807105
20046247,"শিক্ষকের বিরুদ্ধে হত্যাচেষ্টার মামলা, অস্ত্রটি অবৈধ",572,39.0,0.3470812182741117,34.70812182741117
20046903,রাখাইন রাজ্যের সম্পূর্ণ নিয়ন্ত্রণের জন্য লড়াই করার অঙ্গীকার আরাকান আর্মির,570,40.0,0.34581218274111675,34.58121827411168
20175146,"

 প্রতি মাসেই বাড়ছে ঋণের সুদ 	
বিপাকে বিনিয়োগকারী ও ভোক্তারা
",566,41.0,0.3432741116751269,34.327411167512686
20182776,"
রাজপথে মৃত্যুর হানা 
 দুই শিশুসহ নিহত ৭
",561,42.0,0.3401015228426396,34.01015228426396
20044867,লিটন-শান্তর ব্যাটে সিরিজে ফিরলো বাংলাদেশ,554,43.0,0.3356598984771574,33.56598984771574
20175158,"

স্থায়ী করা হলো দ্রুত বিচার আইন
	সংসদে বিল পাস
",549,44.0,0.33248730964467005,33.24873096446701
20175037,"

 শেষ দিনে ডিসিদের ৫১ প্রস্তাব উঠছে আজ
",540,45.0,0.3267766497461929,32.67766497461929
20185149,"

সূরা ইখলাসের আলোকে আল্লাহর পরিচয়
",536,46.0,0.32423857868020306,32.423857868020306
