id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20174556,"
এআইআইবি’র কাছে বাজেট সহায়তা চেয়েছে সরকার 
জলবায়ু ও অবকাঠামোগত খাতে অর্থায়নে আগ্রহী এআইআইবি : অর্থমন্ত্রী
আমরা বাংলাদেশের উন্নয়ন সহযোগী হতে চাই : রজত মিশ্র
",0.006453926138399399,1.0,1.0,100.0
20174544,"
দেশীয় পণ্যকে গুরুত্ব দেয়ার আহ্বান 
চট্টগ্রামে ওয়ালটনের ‘ননস্টপ মিলিয়নিয়ার ক্যাম্পেইনের প্রচারণায় দেশীয় পণ্যকে গুরুত্ব দেয়ার আহ্বান
",0.005736823234132799,2.0,0.8823529411764706,88.23529411764706
20174804,"
	সংবাদ সম্মেলনে মালিক সমিতি 
হয়রানি ও যত্রতত্র রেস্তোরাঁ বন্ধে নীতিমালার দাবি
	আনসার, পুলিশ ও র‌্যাবের অভিযান একটু বাড়াবাড়ি
",0.0056952677692734,3.0,0.8755354005004181,87.55354005004182
20175126,"
	আগুন নিভলে উৎপাদনে যেতে ২ দিন লাগবে : মাসুদ 
২৪ ঘণ্টা পরও এস আলম সুগার মিলের আগুন নিয়ন্ত্রণে আসেনি
",0.0053782717819994994,4.0,0.823529411764706,82.3529411764706
20174620,"
অর্ধশত কোটি টাকার দেনায় জর্জরিত ২ সহস্রাধিক পরিবার 
পিরোজপুরে বন্ধ হয়ে গেছে ৭ শতাধিক পোলট্রি খামার
",0.0050197203298661995,5.0,0.7647058823529412,76.47058823529413
20174543,"

 উল্টো পথেই শেয়ারবাজার স্নায়ু চাপে বিনিয়োগকারীরা
দেড় ঘণ্টায় ৩৩০ কোটি ৮৮ লাখ টাকার শেয়ার হাতবদল
",0.0049369719129982,6.0,0.7511302744326528,75.11302744326528
20046223,"ভূমি সেবা নিশ্চিতে জিরো টলারেন্স নীতিতে সরকার, স্বচ্ছতা আনতে প্রয়োজনীয় ব্যবস্থা নেয়া হবে",0.0043319350274429996,7.0,0.6518686347965448,65.18686347965448
20174954,"

 অতি ঝুঁকিপূর্ণ ভবনের বিষয়ে ব্যবস্থা নিতে হবে : চুন্নু
পুরান ঢাকার কেমিক্যাল ফ্যাক্টরিগুলো সরাতে হবে : তারানা
",0.0043026174255996,8.0,0.6470588235294118,64.70588235294117
20174791,"

ব্যক্তিগত ও অর্পিত সম্পত্তি আলাদা চিহ্নিত না থাকলে ব্যবস্থা নেবেন এসিল্যান্ড
ভূমি মন্ত্রণালয়ের পরিপত্র
",0.0043026174255996,8.0,0.6470588235294118,64.70588235294117
20182825,"
বিজিএমইএ নেতৃবৃন্দের উদ্বেগ 
বিদ্যুতের মূল্যবৃদ্ধিতে পোশাক রফতানির লক্ষ্যমাত্রা অর্জন পিছিয়ে পড়তে পারে
",0.0042073704632149996,10.0,0.6314327189358406,63.143271893584064
20174989,"
	মহানগরী ও জেলা আমির সম্মেলনে অধ্যাপক মুজিব 
প্রহসনের নির্বাচনে গঠিত সংসদ বাতিল করতে হবে
",0.0039440659734663,11.0,0.5882352941176471,58.82352941176471
20174576,"

ডায়াবেটিক রোগীর গ্লুকোজ নির্ণয়ে স্কয়ার নিয়ে এলো স্মার্ট গ্লুকোমিটার ‘কনটোর প্লাস এলিট’
",0.0039440659734663,11.0,0.5882352941176471,58.82352941176471
20175416,"

রমজানে খাদ্যসামগ্রীর দাম কমিয়ে জনগণের কাছে পৌঁছানোর ব্যবস্থা করুন : আব্দুস সবুর ফকির
",0.0039440659734663,11.0,0.5882352941176471,58.82352941176471
20044879,দুর্নীতিকে প্রশ্রয় দিলেও সরাসরি মমতা বন্দ্যোপাধ্যায়ের বিরুদ্ধে কোনো অভিযোগ নেই: প্রাক্তন বিচারপতি,0.0039372932833863,14.0,0.5871241745509929,58.712417455099285
20175116,"

  বাংলাদেশের শ্রম আইন আন্তর্জাতিক মানে উন্নীত করার আহ্বান
বাইডেনের বাণিজ্য নীতি প্রকাশ
",0.003931424084458599,15.0,0.5861612806798538,58.616128067985386
20175733,"
আয়হাম হত্যার বিচার দাবিতে মানববন্ধন 
শিশু আহনাফের মৃত্যু : মামলা তুলে নিতে হুমকির অভিযোগ
",0.0039294099800865,16.0,0.5858308490861017,58.583084908610175
20175828,"

জলবায়ুর পরিবর্তনের ফলে গ্রামীণ নারী, দরিদ্র ও বয়স্কদের ওপর অসামঞ্জস্যপূর্ণ প্রভাব পড়ছে : এফএও
",0.0039213280254038,17.0,0.5845049331090396,58.45049331090396
