word,weight
চাইলো,0.00046876112550917965
বুয়েট,0.00046876112550917927
যুক্তরাষ্ট্র,0.0004679533195481168
ফরিদপুরে,0.00046795331954811644
লন্ডনে,0.0004671543159105924
প্রতিমন্ত্রী,0.000467154315910592
ক্ষমা,0.0004665176138210541
শিক্ষার্থী,0.0004665176138210537
সম্পদের,0.0004663640360321963
৭,0.00046636403603219603
কথা,0.00046558240187101924
নিলেন,0.00046558240187101897
স্বীকার,0.00046480933592221854
শপথ,0.0004648093359222182
চালানোর,0.00046427208623394767
লামিশার,0.00046427208623394723
সাবেক,0.0004640447612298017
মোবারক,0.0004640447612298014
ভূমিমন্ত্রী,0.0004632886013959275
পারলেন,0.00046328860139592716
জাভেদ,0.00046254078058799317
ইতালি,0.0004625407805879929
হামলা,0.00046202451948785026
দাফন,0.0004620245194878499
নির্বাচনে,0.00046180122354375053
সন্তানদের,0.0004618012235437503
কারচুপির,0.0004610698555746649
স্ত্রী,0.00046106985557466465
অভিযোগ,0.0004603466025677141
ফেব্রুয়ারি,0.0004603466025677138
ভূখণ্ডে,0.0004597748900297368
মেয়ের,0.00045977489002973647
লাহোরে,0.0004596313909858004
৩০,0.0004596313909858002
চলছে,0.00045892414786693445
ইতিহাসের,0.00045892414786693423
পিটিআই’র,0.0004582248008223293
নাছিম,0.0004582248008223291
বিক্ষোভ,0.000457533278033535
নেয়া,0.0004575332780335348
ইরাকি,0.00045752317400802017
বাঁচার,0.00045752317400801973
এলেন,0.0004568495082487259
ব্যবস্থা,0.0004568495082487257
খেলেন,0.0004561734207782434
থাকলে,0.00045617342077824334
বিস্ফোরক,0.00045550494548948794
অবহেলা,0.00045550494548948783
চলবে,0.0004552693472668633
আকুতি,0.0004552693472668629
গেলেন,0.0004548440128012415
কারো,0.0004548440128012414
বার্ন,0.00045419055367749734
সম্পন্ন,0.0004541905536774973
হাসপাতালে,0.00045354449962086286
জানাযা,0.00045354449962086275
মামলা,0.000453013385340348
রাখতে,0.0004530133853403475
আহতদের,0.00045290578266559653
ইসলামের,0.0004529057826655964
চিকিৎসায়,0.0004522743353703338
শামসুন্নাহার,0.0004522743353703336
স্বাস্থ্যমন্ত্রীকে,0.0004516500908105497
সহধর্মিনী,0.0004516500908105495
প্রধান,0.00045103298257080367
ইসলামের,0.0004510329825708035
ব্যাংকের,0.0004507552634464932
পারেননি,0.0004507552634464928
বোর্ড,0.00045042294473680476
আজহারুল,0.0004504229447368046
গঠন,0.00044981991188733285
এটিএম,0.00044981991188733264
ড.,0.00044922381908604823
গ্রামে,0.00044922381908604807
ইউনূসের,0.0004486346018732177
হাতিমণ্ডলা,0.00044863460187321755
বাংলাদেশ,0.0004484949564811202
বাবা,0.0004484949564811198
মামলা,0.00044805219625738204
মহাদেবপুরের,0.0004480521962573818
দেশের,0.0004474765387069883
মিলল,0.00044747653870698807
ভেতর,0.0004469075661420075
সন্ধান,0.00044690756614200727
শীতল,0.0004463452159255548
মসজিদের,0.0004463452159255547
চুরি,0.000446232439011558
হারুন,0.00044623243901155765
এক,0.0004457894258555293
আমলের,0.00044578942585552915
বার্তা,0.0004452401341562868
মোগল,0.0004452401341562867
দিচ্ছে,0.0004446972794703595
বাতাস,0.00044469727947035937
আলী,0.00044416080085023224
ঢাকার,0.000444160800850232
রিজার্ভ,0.0004439676852701853
আনসারী,0.000443967685270185
রীয়াজ,0.00044363063775018646
দূষিত,0.00044363063775018624
দাউদকান্দিতে,0.0004431067300182204
সবচেয়ে,0.00044310673001822027
ভোটার,0.00044258901788805206
বিশ্বে,0.00044258901788805195
দিবস,0.0004420774419712126
বিক্ষোভ,0.0004420774419712124
বিক্ষোভ,0.0004417006691478026
ফরিদপুর,0.0004417006691478023
পালিত,0.00044157194324923515
জামায়াতের,0.0004415719432492351
পূর্বাচলে,0.0004410724630659455
নারায়ণগঞ্জে,0.0004410724630659454
আন্ডারপাসে,0.0004405789431198555
প্রতিবাদে,0.0004405789431198554
দুর্ঘটনায়,0.0004400913254566667
মূল্যবৃদ্ধির,0.0004400913254566665
বাস,0.00043960955246188395
অযৌক্তিক,0.00043960955246188384
পার্টির,0.0004394313641868292
বুড়িচংয়ে,0.00043943136418682886
আহত,0.0004391335668535438
গ্যাসের,0.0004391335668535436
২২,0.00043866331167505664
বিদ্যুৎ,0.0004386633116750564
রোববার,0.0004381987302881676
প্রধানমন্ত্রী,0.0004381987302881675
দেশে,0.00043773976636603463
তোলা,0.0004377397663660346
ফিরবেন,0.00043728636388642533
সক্ষম,0.00043728636388642533
এবি,0.0004371597435743199
জাতীয়,0.0004371597435743196
মেজর,0.0004368384671250331
বাহিনীকে,0.00043683846712503304
হাফিজ,0.0004363960206489124
সশস্ত্র,0.0004363960206489123
২০২২,0.0004359589693100339
মোকাবেলায়,0.00043595896931003384
সালের,0.00043552725823895773
পরিস্থিতি,0.00043552725823895773
গণবিক্ষোভের,0.00043510083283862543
যেকোনো,0.0004351008328386254
প্রতিবাদে,0.0004348857801347939
বীমা,0.0004348857801347936
শান্তরা,0.0004346796387782695
ইরানে,0.00043467963877826947
অনুষ্ঠিত,0.00043426362198743974
লিটন,0.00043426362198743974
দ্বাদশ,0.0004338527286501453
পেলেন,0.0004338527286501453
ট্রেনার,0.0004334469051991113
সংসদ,0.0004334469051991112
আটক,0.00043304609831014884
নির্বাচন,0.00043304609831014873
যাত্রী,0.00043265025489663773
ভোট,0.0004326502548966377
বৃদ্ধির,0.0004326094463228719
দিবস,0.00043260944632287154
২,0.0004322593221041188
পড়লো,0.0004322593221041187
জব্দ,0.00043187324730499613
নামমাত্র,0.0004318732473049961
স্বর্ণ,0.00043149197809334687
বেইলি,0.00043149197809334676
কেজি,0.0004311154622798371
রোডে,0.00043111546227983695
২.২২৮,0.00043074364788674206
আগুনে,0.0004307436478867419
বিমানবন্দরে,0.0004303764831430694
নিহত,0.0004303764831430692
দ্রব্যমূল্য,0.0004303307142157122
উদযাপন,0.0004303307142157119
চট্টগ্রাম,0.0004300139164797836
শিশুটির,0.0004300139164797835
বিষয়,0.0004296558965251294
পরিচয়,0.00042965589652512923
১০টি,0.0004293023721000537
মিলেছে,0.0004293023721000535
বোঝা,0.0004289532922137226
বাংলাদেশকে,0.00042895329221372244
নিরাপদ,0.0004286086060591336
অবহেলা,0.0004286086060591335
ভবন,0.0004282682630088198
প্রধানমন্ত্রী,0.0004282682630088197
বিদ্যুৎসহ,0.0004280495555052417
ধামরাইয়ে,0.00042804955550524137
শিশুর,0.0004279322126106448
শয্যাসঙ্গী,0.0004279322126106447
পড়ে,0.00042760040458368734
