id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20186609,"
বিদেশে সম্পদ অর্জন ও হলফনামায় তথ্য গোপন 
সাবেক ভূমিমন্ত্রীর ব্যাখ্যা ‘অযৌক্তিক ও অবান্তর’ : টিআইবি
আইনি প্রক্রিয়ায় সুষ্ঠু তদন্তের দাবি
",0.0061562538988169015,1.0,1.0,100.0
20185579,"
মার্সেল ডিজিটাল ক্যাম্পেইন সিজন-২০ শুরু 
ঈদে মার্সেল পণ্য কিনে ১০ লাখ টাকা পর্যন্ত ক্যাশব্যাক পাওয়ার সুযোগ
",0.005893909626718501,2.0,0.954572231914645,95.45722319146451
20046006,দেশের বিশিষ্ট স্থপতিদের নিয়ে উদযাপিত হলো আকিজ সিরামিক্‌স আয়োজিত আর্কিটেক্ট ফ্যামিলি নাইট: ‘বন্ড এন্ড বিয়ন্ড’,0.0051080550098227,3.0,0.8184929457171648,81.84929457171648
20185909,"

ফিলিস্তিনি বাড়িতে ইসরাইলের হামলায় নিহত ১৭
গাজায় ইসরাইলের হামলায় ৭ ইসরাইলি বন্দী নিহত
",0.0051080550098227,3.0,0.8184929457171648,81.84929457171648
20185711,"
শিবগঞ্জ পৌরসভা নির্বাচন 
আ’লীগের দুই নেতার কর্মীদের মাঝে আবারো ধাওয়া পাল্টা ধাওয়া 
",0.004322200392926899,5.0,0.6824136595196846,68.24136595196846
20186683,"

বগুড়ায় সাবেক মহিলা এমপিকে মারপিটের অভিযোগে আ’লীগ নেতার বিরুদ্ধে সংবাদ সম্মেলন
",0.004322200392926899,5.0,0.6824136595196846,68.24136595196846
20045936,ড. ইউনূসের মামলা দেশের ভেতর শীতল এক বার্তা দিচ্ছে -আলী রীয়াজ,0.004322200392926899,5.0,0.6824136595196846,68.24136595196846
20185881,"

নতুন কারিকুলামে গণিত ও বিজ্ঞানে ৬০ হাজার শিক্ষক সঙ্কট
ডিপ্লোমা প্রকৌশলীদের নিয়োগ দেয়ার চিন্তা
",0.004322200392926899,5.0,0.6824136595196846,68.24136595196846
20186423,"
বেইলি রোডে অগ্নিকাণ্ড  
চিকিৎসা শেষে বাড়ি ফিরলেন দগ্ধ ২, হাসপাতালে ৫
",0.004322200392926899,5.0,0.6824136595196846,68.24136595196846
20045970,"বেনাপোলে বেশির ভাগ স্ক্যানিং মেশিন নষ্ট বাড়ছে অপরাধ, রাজস্ব হারাচ্ছে সরকার",0.004322200392926899,5.0,0.6824136595196846,68.24136595196846
20185965,"

 চট্টগ্রামে ফ্রিল্যান্সারের কোটি টাকা সরিয়ে নেয়ার অভিযোগ ডিবির বিরুদ্ধে তদন্ত কমিটি গঠন
",0.0043193421886364,11.0,0.6819187303161203,68.19187303161203
20185758,"
বেইলি রোডের আগুন  
নিহত ৪৪ জনের লাশ হস্তান্তর চিকিৎসাধীন ৫ জন শঙ্কামুক্ত নন
",0.004247671741107399,12.0,0.6695082117144415,66.95082117144415
20045993,"নারায়ণগঞ্জে ১৫ ঘণ্টায় ৪টি পৃথক সড়ক দুর্ঘটনায় নিহত ৩, আহত ৩৩",0.0042009491002153,13.0,0.6614176775556264,66.14176775556264
20188782,"

এনআইডির ‘বৃষ্টি খাতুন’ নামের সংশোধন চেয়ে আবেদন করেছিলেন অভিশ্রুতি
লাশ এখনো ঢামেক মর্গে, যা জানা গেল সরেজমিনে
",0.004198375820124099,14.0,0.6609720860804753,66.09720860804754
20046941,"গুচ্ছ ভর্তি পরীক্ষায় ৩ লাখের বেশি আবেদন, কেন্দ্র পছন্দের শীর্ষে রয়েছে জবি",0.0041310000899336,15.0,0.6493052445626724,64.93052445626724
20045898,"রেল লাইন দিয়ে ছুটছে প্যাসেঞ্জার ট্রেন, মোবাইলে ক্রিকেট দেখতে ব্যস্ত চালক",0.0040870657273630005,16.0,0.6416975311642776,64.16975311642776
