id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20176636,"

জোয়ানশাহী হাওরে ৫ কিমি. রাস্তার কারণে ৩ হাজার কৃষকের দুর্ভোগ
অন্তত ১০ লক্ষাধিক মণ বোরো ধান সংগ্রহে প্রতিনিয়ত ভোগান্তি  
",0.0066025334338813,1.0,1.0,100.0
20046375,দেরিতে প্রিলিমিনারি পরীক্ষার ফলাফল প্রকাশ জাতীয় বিশ্ববিদ্যালয়ের ফেনী সরকারি কলেজের ৪৭৭ শিক্ষার্থীর ভর্তি অনিশ্চিত,0.0055555555555542,2.0,0.8312879252334616,83.12879252334616
20176639,"
	৯ মার্চ লিফলেট বিতরণ 
বরই দিয়ে ইফতার করার পরামর্শ মুসলমানদের সাথে রসিকতা : রিজভী
",0.0047619047619036,3.0,0.7033974751975445,70.33974751975445
20176653,"

পরের বছরে পাঠ্যবইয়ের চাহিদা নিচ্ছে এনসিটিবি
	বছরের প্রথম দিনেই বই পৌঁছে দেয়ার টার্গেট
",0.0047619047619036,3.0,0.7033974751975445,70.33974751975445
20176658,"

কৃষি তথ্য সার্ভিসে দুর্নীতির তথ্যদাতাদের খুঁজতে কমিটি
	বদলি করা হচ্ছে সন্দেহভাজনদের, আরো বেপরোয়া পরিচালকপন্থীরা
",0.0047619047619036,3.0,0.7033974751975445,70.33974751975445
20176624,"

 উৎসবমুখর পরিবেশে সুপ্রিম কোর্ট বারের প্রথম দিনের ভোট গ্রহণ
ভোট দিয়েছেন ৩২৬১ জন আইনজীবী
",0.0047277480274072,6.0,0.6978933918129506,69.78933918129506
20046325,"মালয়েশিয়ায় বিদেশি কর্মী নিয়োগ নীতিমালায় হঠাৎ পরিবর্তন, শিল্প কলকারখানা অচলের আশঙ্কা",0.0044565037330256,7.0,0.6541845526664866,65.41845526664865
20177339,"

হাটহাজারী ইছাপুর ফয়জিয়া মাদরাসার সাবেক ভারপ্রাপ্ত পরিচালক আল্লামা রফিকুল হকের ইন্তেকাল
",0.0043650793650783,8.0,0.6394522501795858,63.945225017958585
20182540,"
 	র‌্যাবের অনুষ্ঠানে প্রধানমন্ত্রী 
পণ্য মজুদ ও জাল মুদ্রার বিরুদ্ধে অভিযান চালানোর আহ্বান
",0.0042779591465587005,9.0,0.6254135267979216,62.54135267979216
20176531,"
	আসন্ন ইউনিয়ন পরিষদ নির্বাচন 
 মনপুরায় প্রার্থীদের সমর্থকদের মধ্যে রাতভর সংঘর্ষ : আহত অর্ধশতাধিক
",0.0042428295212612,10.0,0.6197526698759183,61.97526698759182
