id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20187585,"
‘ছুটির দিনে ভ্রমণ নয়, ভ্রমণের জন্য ছুটি নিন’ 
কক্সবাজারে ১০ মার্চ পর্যন্ত রুম খালি নেই, সমুদ্র সৈকতে পর্যটকদের উপচে পড়া ভিড়
",0.006338468507542299,1.0,0.9999999999999999,99.99999999999999
20187404,"

জিকে প্রকল্প বন্ধ : চার জেলার কয়েক লাখ চাষি দিশেহারা
	সেচ প্রকল্প গঙ্গা কপোতাক্ষের ৩ পাইপ নষ্ট
",0.0051549070738314,2.0,0.8050049282073373,80.50049282073373
20187452,"

অভিশ্রুতির লাশ এখনো ঢামেক মর্গে
 ‘বৃষ্টি খাতুন’ নামের এনআইডির নাম সংশোধন চেয়ে আবেদন করেছিলেন
",0.0049242424242414,3.0,0.7670022790623687,76.70022790623688
20046042,আগুনে নিহত দরিদ্র পরিবার ও আহতদের ১০ লাখ টাকা সহায়তা দেবে 'লাভ শেয়ার বিডি',0.0048479659500046,4.0,0.7544355156090665,75.44355156090666
20187005,"
মহাসড়কে বেপরোয়া ওভারলোড ট্রাক চলাচল 
লালমনিরহাট-বুড়িমারী মহাসড়কে ১৭ দিনে ৮ জনের মৃত্যু
",0.004545454545453601,5.0,0.7045959117081759,70.45959117081759
20187170,"
	চট্টগ্রাম কারাগার  
বন্দীর মৃত্যু ঘটনায় ওসি জেল সুপারের বিরুদ্ধে মামলা তদন্তের নির্দেশ
",0.0043789786159138,6.0,0.6771685345499128,67.71685345499128
20044902,অনাবাদি জমি চাষের আওতায় আনা ও ফসলি জমি রক্ষায় জেলা প্রশাসকদের সহযোগিতা চেয়েছেন কৃষিমন্ত্রী,0.0043770595058984,7.0,0.6768523557825313,67.68523557825313
20046934,বাংলাদেশে রাজনৈতিক সংলাপের জন্য বিরোধী নেতাকর্মীদের মামলা দ্রুত পর্যালোচনার আহ্বান জাতিসংঘ মানবাধিকার প্রধানের,0.0043547144520759,8.0,0.6731709453798046,67.31709453798047
20044906,চলচ্চিত্র নির্মাণে সরকারি অনুদান প্রদানের ক্ষেত্রে আরও স্বচ্ছতা ও পেশাদারিত্ব নিশ্চিত করা হবে: তথ্য ও সম্প্রচার প্রতিমন্ত্রী,0.0042970380971731,9.0,0.6636686038496752,66.36686038496752
20187725,"
বেইলি রোডে অগ্নিকাণ্ড : এখনো আটকে আছে বৃষ্টি খাতুনের লাশ 
‘আর কী প্রমাণ দিতে হবে? ও আমার মেয়ে, ও মুসলিম’
",0.004166666666665801,10.0,0.6421895443539832,64.21895443539832
