id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20173340,"

ফেনী নদীতে বালু তোলায় বিস্তীর্ণ ফসলি জমি বিলীন
হুমকির মুখে বসতবাড়ি, মসজিদ ও কবরস্থান
",0.0038728660934514996,1.0,0.9999999999999998,99.99999999999997
20169954,"

আদালতের হাজতখানায় কেক কেটে ছাত্রদল নেতার জন্মদিন পালন, ৩ সদস্যের তদন্ত কমিটি গঠন
",0.0038713519952341,2.0,0.9995753207006945,99.95753207006945
20168898,"
রেফায়েতপুর ইউনিয়ন পরিষদ উপ-নির্বাচন 
সমান ভোট পাওয়ায় লটারির মাধ্যমে ফলাফল ঘোষণা পরাজিতের প্রত্যাখ্যান
",0.0038180513128434996,3.0,0.9846253681877022,98.46253681877022
20044793,অধ্যাপক ডা. দীন মো. নূরুল হককে বিএসএমএমইউ’র ভিসি নিয়োগ দিয়ে প্রজ্ঞাপন জারি,0.0035961459817973997,4.0,0.922384623553181,92.23846235531809
20173306,"
আগুনে মারা যাওয়া সন্তানের বাবার আক্ষেপ 
বেইলি রোডে এখন এত নিরাপত্তা কেন
দায়ীদের বিচারের মুখোমুখি করা হবে : স্বরাষ্ট্রমন্ত্রী
",0.0035735556879084,5.0,0.9160484228565338,91.60484228565338
20046729,"বিশ্বের শীর্ষ ধনী ভিক্ষুক ভারত জৈন, আছে ৭.৫ কোটি রুপির সম্পদ, দিনে আয় আড়াই হাজার",0.0035735556879084,5.0,0.9160484228565338,91.60484228565338
20169141,"
পরিবেশমন্ত্রীর অভিযান  
বনশ্রীতে বিধি লঙ্ঘন করে বাড়ি নির্মাণ করায় ১১ লাখ টাকা জরিমানা
",0.0035581414837257998,7.0,0.9117249956466023,91.17249956466023
20168760,"

খুলনায় মাদরাসার জমি দখলে ব্যর্থ হয়ে সুপারের পা ভেঙে দিয়েছে দুর্বৃত্তরা 
",0.0032757593805827,8.0,0.832521525012373,83.2521525012373
20169152,"

 নারীর রাজনৈতিক নেতৃত্ব বিকাশে প্রয়োজন অর্থনৈতিক ক্ষমতায়ন
ডেমোক্র্যাসি ইন্টারন্যাশনালের আলোচনায় বক্তারা
",0.0032757593805827,8.0,0.832521525012373,83.2521525012373
20051843,"জেলে মাটির ফ্লোরে শুয়েছি, অ্যালুমিনিয়ামের গ্লাসে পানি খেতে হয়েছে: মির্জা আব্বাস",0.0032757593805827,8.0,0.832521525012373,83.2521525012373
20168852,"
টগড়া-চরখালী ফেরিকে জাহাজের ধাক্কা  
পিরোজপুরে ১১ রুটে বাস চলাচল বন্ধ
",0.0032757593805827,8.0,0.832521525012373,83.2521525012373
20169045,"

ভেড়ামারায় ৪ কিমি জুড়ে পানের বরজে আগুন 
শত কোটি টাকা ক্ষতির আশঙ্কা
",0.0032672438522477,12.0,0.8301330613282055,83.01330613282055
20169221,"

রাজধানীসহ দেশের বিভিন্ন স্থানে জামায়াতের বিক্ষোভ 
দ্রব্যমূল্য নিয়ন্ত্রণ ও রমজানের পবিত্রতা রক্ষার দাবি 
",0.0032509413547928,13.0,0.8255604826694957,82.55604826694956
20168853,"
তথ্য চাওয়ায় কারাগারে পাঠানো 
নকলার সাংবাদিক শফিউজ্জামান রানাকে সাজা দেয়ার প্রদিবাদ
",0.0032476468751179996,14.0,0.824636436062881,82.4636436062881
