id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20179021,"

ভুটানকে উড়িয়ে প্রীতিদের তিনে তিন
বাংলাদেশ ৬-০ ভুটান; (প্রীতি ২, থাইনুয়ে, সাথী,  ফাতেমা, ক্রানুচিং)
",0.006058158319870501,1.0,1.0,100.0
20179056,"
 	সাংবাদিক ইউনিয়ন বগুড়ার সাধারণ সভায় কাদের গণি চৌধুরী 
বর্তমানে গণমাধ্যমের স্বাধীনতা ততটুকু আছে যতটুকু সরকারের পক্ষে যায়
",0.005654281098545801,2.0,0.9288935213003732,92.88935213003732
20179336,"
 রাজপথে মৃত্যুর হানা 
পিরোজপুরে মোটরসাইকেলকে সাইড দিতে গিয়ে নিহত ৮ 
অন্যান্য স্থানে প্রাণ গেল আরো ৬ জনের 
",0.0051500147984783005,3.0,0.8401125774108387,84.01125774108387
20179359,"

ঢাকা-দেওয়ানগঞ্জ-তারাকান্দি রুটে ট্রেন চলাচলে ধীরগতি
	প্রতিদিন নষ্ট হচ্ছে লাখ লাখ কর্মঘণ্টা
",0.0048465266558964,4.0,0.7866805639011194,78.66805639011194
20180150,"

‘হারল্যান অথেনটিক বিউটি কার্নিভ্যাল ২০২৪’ এই ঈদে নিয়ে এলো লাখ লাখ টাকার পুরস্কার
",0.0044426501634300996,5.0,0.715574213524041,71.5574213524041
20173953,"
	চী ন  দে শে র  রূ প ক থা 
৯ মাথাওয়ালা বাজপাখি
",0.0044426494345717,6.0,0.7155740852014926,71.55740852014925
20178936,"

 ঢাকা-চট্টগ্রাম মহাসড়ক ইউটার্নে নেই সতর্কতা সিগন্যাল
প্রতিদিন ঘটছে ছোট বড় দুর্ঘটনা
",0.0044426494345717,6.0,0.7155740852014926,71.55740852014925
20179992,"
নিরাপত্তার দাবিতে সংবাদ সম্মেলন 
দুই বছর পরে বসতভিটায় ফিরলেন নারী শিশুসহ ৫ পরিবার
",0.0044426494345717,6.0,0.7155740852014926,71.55740852014925
20046547,মন্ত্রী হতে মাসিক ৩ কোটি রুপি বেতনের চাকরি ও ডাচ নাগরিকত্ব ত্যাগ করবেন মুহাম্মদ আওরঙ্গজেব!,0.0044426494345717,6.0,0.7155740852014926,71.55740852014925
20179116,"
	প্রকল্প বন্ধের দাবি এলাকাবাসীর 
কামরাঙ্গীরচরে বাণিজ্যিক অঞ্চল হলে ২০ লাখ মানুষ উচ্ছেদ হবে
",0.0043446582142682,10.0,0.6983217861082011,69.83217861082011
