id,website_id,title,T2_S_score,T2_rank
20032880,2276,আজ টিভিতে যা দেখবেন (৩ মার্চ ২০২৪),100.0,1.0
20045986,2268,খাগড়াছড়িতে প্রথমবারের মতো তথ্য প্রযুক্তি বিষয়ক সেমিনার,84.61538462,2.0
20045979,2268,ফুলবাড়ীয়ায় পেট্রোলের গোডাউনে ভয়াবহ অগ্নিকাণ্ড,84.61538462,2.0
20045980,2268,তরুণদের আইডল চবি’র আবিদ,84.61538462,2.0
20045981,2268,লাখো মানুষের আমিন ধ্বনিতে মুখোরিত চৌহালী,84.61538462,2.0
20045982,2268,ফেনীতে পুষ্টিভাত উৎসব,84.61538462,2.0
20045983,2268,আনন্দের বন্যা বইছে পুঠিয়া-দুর্গাপুরে,84.61538462,2.0
20045984,2268,আওয়ামী লীগ নেতার প্রার্থীকে নিয়োগ দিতে গোপনে বিজ্ঞপ্তি,84.61538462,2.0
20045985,2268,ভোলাহাটে বীর মুক্তিযোদ্ধাদের ফ্রি চিকিৎসা প্রদান,84.61538462,2.0
20045987,2268,মঠবাড়িয়ায় ১ টাকায় একবেলার আহার,84.61538462,2.0
20045977,2268,মঞ্চে ‘এথেন্স কাব্য’,84.61538462,2.0
20045988,2268,ঝিনাইদহ ৩ মানব পাচারকারী আটক,84.61538462,2.0
20045989,2268,ফের ঝিমাই চা বাগানের পরিপক্ক গাছ কাটতে প্রতিবন্ধকতা,84.61538462,2.0
20045990,2268,রাতভর সড়কে উৎসবে মাতোয়ারা বরিশালবাসী,84.61538462,2.0
20045991,2268,গাজীপুরে বিদ্যুতের মূল্যবৃদ্ধির প্রতিবাদে জামায়াতের বিক্ষোভ,84.61538462,2.0
20045992,2268,নান্দাইলে কবরস্থান থেকে নবজাতক উদ্ধার,84.61538462,2.0
20045993,2268,"নারায়ণগঞ্জে ১৫ ঘণ্টায় ৪টি পৃথক সড়ক দুর্ঘটনায় নিহত ৩, আহত ৩৩",84.61538462,2.0
20045994,2268,সাঁথিয়ায় ৩ দিনে ২ এসএসসি পরীক্ষার্থীর আত্মহত্যা,84.61538462,2.0
20045978,2268,শিবগঞ্জে ভ্যানচালককে পুড়িয়ে হত্যা মামলায় গ্রেপ্তার ১,84.61538462,2.0
20045976,2268,ভাঙছে ১৯ বছরের সংসার,84.61538462,2.0
20045996,2268,মেয়র আনোয়ারকে জালালাবাদ অন্ধ কল্যাণ সমিতির সংবর্ধনা,84.61538462,2.0
20045966,2268,গোয়াইনঘাটে পুলিশের অভিযানে গ্রেপ্তার ৮,84.61538462,2.0
20045959,2268,ঝিনাইদহে ৩ মানব পাচারকারী আটক,84.61538462,2.0
20045960,2268,ভাসানচরে পৌঁছালো আরও ১ হাজার ২৪২ রোহিঙ্গা,84.61538462,2.0
20045961,2268,ঝিনাইদহে বিএনপি’র কারামুক্ত নেতাকর্মীদের সংবর্ধনা,84.61538462,2.0
20045962,2268,"বিয়ের ৮ মাসের মাথায় নববধূকে হত্যা, স্বামীসহ আটক ২",84.61538462,2.0
20045963,2268,সোনারগাঁয়ে মেধাবী শিক্ষার্থীদের মাঝে পুরস্কার বিতরণ,84.61538462,2.0
20045964,2268,একমাত্র উপার্জনক্ষম সন্তানকে হারিয়ে নির্বাক পরিবার,84.61538462,2.0
20045965,2268,সিলেট মহানগর জামায়াতের বিক্ষোভ মিছিল ও সমাবেশ,84.61538462,2.0
20045967,2268,ফুলবাড়ীয়ায় ব্রিজের মুখ বন্ধ করে সরকারি খাল দখল,84.61538462,2.0
