id,website_id,title,T2_S_score,T2_rank
20044818,2268,ভোট গণনা ছাড়াই সম্পাদক পদে জয়ী ঘোষণা,84.61538462,1.0
20046581,2268,মানবজমিন মার্সেল বিশ্বকাপ ক্রিকেট-২০২৩ কুইজে বিজয়ী হয়েছেন যারা,84.61538462,1.0
20046575,2268,পুলিশি বাধায় মহিলা দলের র‌্যালি পণ্ড,84.61538462,1.0
20046576,2268,রাজপথে নেমেছি রাজপথে থাকবো- মঈন খান,84.61538462,1.0
20046577,2268,রাজধানীতে পৃথক দুর্ঘটনায় নিহত ৩,84.61538462,1.0
20046578,2268,নতুন নির্বাচন দিয়ে জনগণের ভোটাধিকার ফিরিয়ে দিন- নুর,84.61538462,1.0
20046579,2268,সরকারের থাবা থেকে নোবেল লরিয়েটেরও রেহাই মিলছে না - রিজভী,84.61538462,1.0
20046580,2268,বিরোধী দলের ঐক্য ভাঙতে পারে নাই সরকার: মান্না,84.61538462,1.0
20046582,2268,ইতিহাস বদলাতে চান হাথুরু,84.61538462,1.0
20046573,2268,সাক্কু না সূচনা শেষ হাসি কার?,84.61538462,1.0
20046583,2268,গোল উৎসবে ফাইনালের প্রস্তুতি বাংলাদেশের,84.61538462,1.0
20046584,2268,মাহমুদউল্লাহ’য় আস্থা ফিরেছে হাথুরুর!,84.61538462,1.0
20046585,2268,রাবেয়া-আনিকার স্বর্ণপদক জয়,84.61538462,1.0
20046586,2268,হালিমা-জান্নাত জুটি চ্যাম্পিয়ন,84.61538462,1.0
20046587,2268,উইলিয়ামসন সাউদির ‘সেঞ্চুরি’ হ্যাজলউডের দিনে রেকর্ড স্টার্কের,84.61538462,1.0
20046588,2268,১৪ বছর পর ‘দ্বিতীয়’ জয় লিভারপুলের,84.61538462,1.0
20046574,2268,অপহরণ ঘটনার পরও নির্বিকার ঢাবির হল প্রশাসন,84.61538462,1.0
20046572,2268,"আঙ্গুর, আপেল, মাল্টায় কেজিতে দাম বেড়েছে একশ’ টাকা পর্যন্ত",84.61538462,1.0
20046590,2268,ফুটপাথ থেকে আজাদ প্রোডাক্টস এবং ...,84.61538462,1.0
20046563,2268,ইভিএমে অনেকের আঙুলের ছাপ মিলছে না: ইকরামুল হক,84.61538462,1.0
20046557,2268,ঢাকা বিশ্ববিদ্যালয়ে কিশোরগঞ্জ জেলা সংগঠনের নেতৃত্বে নাফি-অন্তর,84.61538462,1.0
20046558,2268,এজেন্টদের কেন্দ্রে ঢুকতে না দেয়ার অভিযোগ সাক্কুর,84.61538462,1.0
20046559,2268,পাকিস্তানের পার্লামেন্টে প্রেসিডেন্ট নির্বাচনে ভোটগ্রহণ শুরু,84.61538462,1.0
20046560,2268,সর্বোচ্চ তাপমাত্রার রেকর্ড ভেঙেছে ফেব্রুয়ারি,84.61538462,1.0
20046561,2268,"কুমিল্লা সিটি উপনির্বাচনে গোলাগুলি, এজেন্টদের বের করে দেয়ার অভিযোগ",84.61538462,1.0
20046562,2268,জিরোনাকে টপকে রিয়ালের আরো কাছে বার্সেলোনা,84.61538462,1.0
20046564,2268,গাজীপুরে বেতন বৃদ্ধির দাবিতে মহাসড়ক অবরোধ করে শ্রমিকদের বিক্ষোভ,84.61538462,1.0
20046571,2268,দেশের নারী ও পুরুষকে সমভাবে শ্রম দিতে হবে,84.61538462,1.0
20046565,2268,ময়মনসিংহ ও কুমিল্লা সিটিতে ভোটগ্রহণ শুরু,84.61538462,1.0
20046566,2268,বৃটিশ বাংলাদেশি ফার্স্ট সিটিজেন্স অ্যালায়েন্স-এর আত্মপ্রকাশ ও নতুন কমিটি ঘোষণা,84.61538462,1.0
20046567,2268,নেপালে বাম জোটের প্রত্যাবর্তন আঞ্চলিক শক্তির গতি পরিবর্তন করবে,84.61538462,1.0
20046568,2268,কারা এসব গুজব রটাচ্ছে,84.61538462,1.0
20046569,2268,ওরা বেপরোয়া তবে...,84.61538462,1.0
