id,website_id,title,T2_S_score,T2_rank
20044852,2268,‘বঙ্গবন্ধুর ৭ই মার্চের ভাষণের কপিরাইট করতে হবে’,84.61538462,1.0
20046376,2268,পুলিশের কনস্টেবল নিয়োগ পরীক্ষায় প্রক্সি দিতে গিয়ে গ্রেপ্তার শিক্ষার্থী,84.61538462,1.0
20046396,2268,দুর্নীতিকে প্রশ্রয় দিলেও সরাসরি মমতা বন্দ্যোপাধ্যায়ের বিরুদ্ধে কোনো অভিযোগ নেই: প্রাক্তন বিচারপতি,84.61538462,1.0
20046397,2268,নির্মাণের চেয়ে দ্বিগুণ ব্যয় প্রস্তাব সংস্কারে,84.61538462,1.0
20046398,2268,শিল্পীদের নির্বাচনে আগ্রহী নন শাকিবও,84.61538462,1.0
20046399,2268,ঈদে ভিন্ন এক বুবলী,84.61538462,1.0
20046400,2268,ঐতিহাসিক ৭ই মার্চের বিশেষ আয়োজন,84.61538462,1.0
20046401,2268,প্রথম প্রেমিকের অবদানেই বিশ্বসুন্দরী,84.61538462,1.0
20046402,2268,সমালোচনার মুখে রজনীকান্ত,84.61538462,1.0
20046403,2268,১৫০ পর্বে ‘চার চক্কর’,84.61538462,1.0
20046404,2268,ঘনিষ্ঠ ইমরান-মৌনি,84.61538462,1.0
20046405,2268,নাজিরপুরে দেড় কিলোমিটার রাস্তায় ২১টি বাঁশের সাঁকো,84.61538462,1.0
20046406,2268,ঘাটাইলে অটোরিকশার ধাক্কায় শিশু নিহত,84.61538462,1.0
20046407,2268,সাতক্ষীরায় মোটরসাইকেল দুর্ঘটনায় নিহত ২,84.61538462,1.0
20046408,2268,আলোচিত রায়হান শরীফকে সাময়িকভাবে বরখাস্ত,84.61538462,1.0
20046409,2268,নাটোরে মুক্তিযোদ্ধাকে কুপিয়ে জখম,84.61538462,1.0
20046410,2268,অপরাধের শহর,84.61538462,1.0
20046395,2268,পিএসজিকে কোয়ার্টার ফাইনালে তুলে মুখ খুললেন এমবাপ্পে,84.61538462,1.0
20046394,2268,দুই ম্যাচ নিষিদ্ধ বেলিংহ্যাম,84.61538462,1.0
20046393,2268,কেইনে বাজিমাত বায়ার্নের,84.61538462,1.0
20046384,2268,কালীগঞ্জে সড়ক ও রেলে ঝরলো দুই প্রাণ,84.61538462,1.0
