id,website_id,title,T2_S_score,T2_rank
20051808,2281,এক ম্যাচে হ্যারি কেনের দুটি রেকর্ড,94.87179487,1.0
20051689,2281,মানচিত্রখচিত পতাকা উড়ছে ঘরেঘরে,94.87179487,1.0
20051676,2281,"গাজার পথে মার্কিন সামরিক জাহাজ, তৈরি হবে ভাসমান বন্দর",94.87179487,1.0
20051677,2281,"চলে এলো রমজান মাস, কী করবেন গাজাবাসী",94.87179487,1.0
20051678,2281,খেজুর-বরই বিতর্ক নিয়ে মুখ খুললেন শিল্পমন্ত্রী,94.87179487,1.0
20051679,2281,পিটিআই নেতাকে হত্যার ছক কষেছিলেন মরিয়ম নওয়াজ !,94.87179487,1.0
20051680,2281,নরেন্দ্র মোদির নাম নিলে স্বামীর পাতে ভাত দেবেন না,94.87179487,1.0
20051681,2281,পাকিস্তানের ইতিহাসে প্রথমবারের মতো ভোট কেনাবেচা হয়নি: আচাকজাই,94.87179487,1.0
20051682,2281,প্রেসিডেন্ট নির্বাচন অসাংবিধানিক: ইমরান খান,94.87179487,1.0
20051683,2281,অস্ট্রেলিয়ায় রোজা শুরু মঙ্গলবার,94.87179487,1.0
20051684,2281,"উড়ন্ত বিমানে ২৮ মিনিট ঘুমে দুই পাইলট, অতঃপর...",94.87179487,1.0
20051685,2281,সৌদিতে রোজা কবে জানা যাবে আজ,94.87179487,1.0
20051686,2281,জরিনার হাত কেটে নিলেন সাবেক স্বামী,94.87179487,1.0
20051687,2281,বোর্ডিং স্কুলে নিপীড়নের শিকার হয়েছিলেন প্রিন্সেস ডায়ানার ছোট ভাই,94.87179487,1.0
20051688,2281,"সভাপতিসহ ৪ পদে বিএনপি, সম্পাদকসহ ১০ পদে আওয়ামী লীগের জয়",94.87179487,1.0
20051690,2281,আলোচনার সাহস থাকা উচিত ইউক্রেনের: পোপ ফ্রান্সিস,94.87179487,1.0
20051674,2281,বিশ্বব্যাংকের বিকল্প নির্বাহী পরিচালক নিয়োগসহ প্রশাসনে রদবদল,94.87179487,1.0
20051691,2281,"ভারতে ‘ইসি’ বলতে এখন শুধুই সিইসি, বিরোধীদের উদ্বেগ",94.87179487,1.0
20051692,2281,ইসরাইলিদের হামলায় অন্তঃসত্ত্বা নারীসহ নিহত ৫,94.87179487,1.0
20051693,2281,‘মিস ওয়ার্ল্ড’ ২০২৪ মুকুট জিতলেন কে এই সুন্দরী?,94.87179487,1.0
20051694,2281,নির্বাচনে হেরে যা বললেন পিটিআই-সমর্থিত প্রেসিডেন্ট প্রার্থী,94.87179487,1.0
20051695,2281,কীটতত্ত্ব গবেষণা প্রবন্ধে চ্যাম্পিয়ন ড. ছারোয়ার,94.87179487,1.0
20051696,2281,কীটপতঙ্গ নিয়ে গবেষণার তাগিদ কৃষি বিশেষজ্ঞদের,94.87179487,1.0
20051697,2281,পাকিস্তানজুড়ে বিক্ষোভের ডাক পিটিআইয়ের,94.87179487,1.0
20051698,2281,‘আমরা সোশ্যাল মিডিয়ায় নিজেদের মনুষ্যত্ব ভুলে যাই’,94.87179487,1.0
20051699,2281,"বৃষ্টির সুখবর নেই, বাড়তে পারে তাপমাত্রা",94.87179487,1.0
20051700,2281,শিল্প খাতের সামনে যতসব চ্যালেঞ্জ,94.87179487,1.0
20051702,2281,দেশের অর্থে কেনা প্রতিটি জিনিসের যত্ন নেওয়ার আহ্বান প্রধানমন্ত্রীর,94.87179487,1.0
20051703,2281,আগামী রমজানে পণ্যের দাম বেঁধে দেওয়া হবে: বাণিজ্য প্রতিমন্ত্রী,94.87179487,1.0
20051704,2281,রোজায় কম দামে মাছ মাংস দুধ ডিম মিলবে যেখানে,94.87179487,1.0
20051675,2281,"খামেনির ফেসবুক-ইনস্টাগ্রাম অ্যাকাউন্ট বাতিল, যা বলল ইরান",94.87179487,1.0
20051673,2281,দেশের স্বাস্থ্যসেবা বদলে দেওয়া সম্ভব: স্বাস্থ্যমন্ত্রী,94.87179487,1.0
20051706,2281,বিএনপিপন্থি আইনজীবী রুহুল কুদ্দুস কাজল রিমান্ডে,94.87179487,1.0
20051648,2281,"জামিন নামঞ্জুর, বিএনপি নেতা খায়ের কারাগারে",94.87179487,1.0
20051628,2281,রোজায় প্রাথমিক ও মাধ্যমিক স্কুল বন্ধ থাকবে: হাইকোর্ট,94.87179487,1.0
20051629,2281,ভাতা সুবিধাসহ সেতু বিভাগে ইন্টার্নশিপের সুযোগ,94.87179487,1.0
20051630,2281,যে ৫ কারণে কমে যেতে পারে শ্রবণশক্তি,94.87179487,1.0
20051631,2281,রাজধানীতে ছাত্রদলের মিছিল,94.87179487,1.0
20051632,2281,বিজিএমইএ'র নতুন সভাপতি এস এম মান্নান,94.87179487,1.0
20051633,2281,বাজারমূলধন কমেছে ১২ হাজার কোটি টাকা,94.87179487,1.0
20051639,2281,আগামী বাজেট উৎসাহব্যঞ্জক হবে: অর্থমন্ত্রী,94.87179487,1.0
20051642,2281,বঙ্গবন্ধুকে নিয়ে ১০৫ শিল্পীর কণ্ঠে এক গান,94.87179487,1.0
20051643,2281,দীর্ঘদিন পর ক্যামেরার সামনে ঐশ্বরিয়া,94.87179487,1.0
20051644,2281,সরকারি জুলুমের হাত থেকে আইনজীবীদেরকেও ছাড় দেওয়া হচ্ছে না,94.87179487,1.0
20051645,2281,শাকিবের সঙ্গে একই মঞ্চে ক্রিকেটার সাকিব,94.87179487,1.0
