id,website_id,title,T2_S_score,T2_rank
20044932,2268,‘প্রত্যাগত অভিবাসী কর্মীদের প্রশিক্ষণের বিকল্প নেই’,84.61538462,1.0
20045869,2268,৬ মাসেও খোঁজ মেলেনি সোলেমানের,84.61538462,1.0
20045871,2268,নওগাঁয় আগুনে পুড়ে নিহত ১,84.61538462,1.0
20045872,2268,ঈদযাত্রায় ট্রেন ও বগির সংখ্যা বাড়ানো হবে: রেলমন্ত্রী,84.61538462,1.0
20045873,2268,নোয়াখালীতে থানায় তরুণকে পেটানোর অভিযোগে এসআই ক্লোজড,84.61538462,1.0
20045874,2268,মৌলভীবাজার হোটেল শ্রমিক ইউনিয়নের স্মারকলিপি,84.61538462,1.0
20045875,2268,পাকুন্দিয়ায় অগ্নিকাণ্ডে তিন সহোদর দগ্ধ,84.61538462,1.0
20045876,2268,শিবগঞ্জে ভ্যানচালকের লাশ উদ্ধার,84.61538462,1.0
20045877,2268,"ভুট্টাবোঝাই ট্রাকে ফেনসিডিল, আটক ২",84.61538462,1.0
20045878,2268,গ্রিনের মহাকাব্যিক ইনিংসের পর বোলারদের দাপটে চালকের আসনে অস্ট্রেলিয়া,84.61538462,1.0
20045879,2268,তাহসান-ফারিণ জানালেন কী হয়েছিল সেদিন,84.61538462,1.0
20045880,2268,শিল্পার লড়াই,84.61538462,1.0
20045881,2268,বিয়ে করলেন মিলন,84.61538462,1.0
20045882,2268,নতুন কোচের খোঁজ এখনো শুরু করেনি বার্সেলোনা,84.61538462,1.0
20045883,2268,৩ শব্দ বলেই ৫ কোটি,84.61538462,1.0
20045884,2268,নতুন প্লে-ব্যাকে মমতাজ,84.61538462,1.0
20045885,2268,আইপিএল-এ দল পাওয়া ছেলেকে নিয়ে বড় স্বপ্ন নিরাপত্তাকর্মী বাবার,84.61538462,1.0
20045870,2268,পাকুন্দিয়ায় শিক্ষক-ইমাম ও খতিবদের সঙ্গে মতবিনিময়,84.61538462,1.0
20045868,2268,রমজানে বিদ্যুৎ ব্যবস্থা স্বাভাবিক রাখতে চসিক’র সাবেক প্রশাসক সুজনের আহ্বান,84.61538462,1.0
20045850,2268,ধলেশ্বরী থেকে যুবকের মরদেহ উদ্ধার,84.61538462,1.0
20045867,2268,মানিকগঞ্জে বিএনপিপন্থি আইনজীবীদের নিরঙ্কুশ জয়,84.61538462,1.0
20045852,2268,তারাকান্দায় সাজাপ্রাপ্ত আসামি গ্রেপ্তার,84.61538462,1.0
20045853,2268,চরভদ্রাসনে সরকারি জায়গা দখল করে দোকান নির্মাণ,84.61538462,1.0
20045854,2268,মুক্তিযোদ্ধাকে অপমান করে ক্ষমা চাইলেন সেই চেয়ারম্যান,84.61538462,1.0
20045855,2268,চট্টগ্রামে এস আলমের নির্মাণাধীন কোল্ড স্টোরেজে আগুন,84.61538462,1.0
20045856,2268,শ্রীপুরে বেতন বৃদ্ধির দাবিতে মহাসড়ক অবরোধ,84.61538462,1.0
20045857,2268,বাউফলে পানিতে ডুবে শিশুর মৃত্যু,84.61538462,1.0
20045858,2268,সীমান্তে ফের গোলাগুলির বিকট শব্দ,84.61538462,1.0
20045859,2268,খবর বলা অভিশ্রুতির মৃত্যুর খবরে হতভম্ব সবাই,84.61538462,1.0
20045860,2268,একমাত্র ছেলেকে হারিয়ে পাগলপ্রায় মা-বাবা,84.61538462,1.0
20045861,2268,নারায়ণগঞ্জে শান্তর বাড়িতে শোকের মাতম,84.61538462,1.0
20045862,2268,বাবা-মা’কে নিয়ে কনভোকেশনে যেতে চেয়েছিলেন তুষার,84.61538462,1.0
20045863,2268,প্রাণ গেল বুয়েট শিক্ষার্থী লামিসার,84.61538462,1.0
20045864,2268,হাতিয়েছেন কোটি কোটি টাকা,84.61538462,1.0
20045865,2268,মেয়ের সঙ্গে শিক্ষক মায়ের করুণ মৃত্যু,84.61538462,1.0
20045866,2268,বিদেশ যাওয়া হলো না নিরাপত্তাকর্মী সাগরের,84.61538462,1.0
20045886,2268,ফেরার বার্তা,84.61538462,1.0
20045887,2268,আনন্দ আয়োজন,84.61538462,1.0
20045888,2268,আদালতের রায়কে ভুল দাবি পগবার করবেন আপিল,84.61538462,1.0
20045889,2268,অগ্নিনিরাপত্তা নিশ্চিতে একসঙ্গে কাজ করার আহ্বান এফবিসিসিআইয়ের,84.61538462,1.0
20046966,2268,সন্তানের অপেক্ষায় এক পিতার আহাজারি,84.61538462,1.0
20046967,2268,ছোট পর্দায় আজকের খেলা,84.61538462,1.0
20046969,2268,বেইলি রোডে আগুনে নিহত ৪৩ জনের লাশ বুঝে পেলেন স্বজনরা,84.61538462,1.0
20046970,2268,ফুটালে চলে যায় পানির ৯০ ভাগ মাইক্রোপ্লাস্টিক,84.61538462,1.0
20047101,2268,প্রধানমন্ত্রী নির্বাচনে মনোনয়নপত্র জমা দিয়েছেন শেহবাজ ও ওমর আইয়ুব,84.61538462,1.0
20047102,2268,দেশে বছরে আড়াই লাখ মানুষ হৃদরোগে মারা যায়,84.61538462,1.0
20047103,2268,দেশে ভোটার এখন ১২ কোটি ১৮ লাখ ৫০ হাজার,84.61538462,1.0
20047104,2268,নেপালকে হারিয়ে শুভ সূচনা বাংলাদেশের,84.61538462,1.0
20047105,2268,মানসম্মত প্রাথমিক শিক্ষা নিশ্চিতের আহবান সাংসদ শামীমের,84.61538462,1.0
20047160,2268,হৃদরোগ মোকাবিলায় প্রাথমিক স্বাস্থ্যসেবা শক্তিশালী করতে হবে,84.61538462,1.0
20047161,2268,একুশে বইমেলা শেষ হচ্ছে আজ,84.61538462,1.0
20047162,2268,কুয়াকাটা সৈকতে বিচ হাফ ম্যারাথন,84.61538462,1.0
20047163,2268,"বিএনপি ৫, আওয়ামী লীগ ৪",84.61538462,1.0
20047164,2268,যুক্তরাষ্ট্র যাওয়া হলো না আইনজীবী শামীমের,84.61538462,1.0
20044933,2268,নতুন রাজনৈতিক দলের ঘোষণা দিলেন শাহেদা ওবায়েদ,84.61538462,1.0
20046965,2268,প্রতিমন্ত্রী হলেন আরও ৭ জন,84.61538462,1.0
20046964,2268,বেইলি রোডে ভবনে ফায়ার এক্সিট না থাকায় ক্ষোভ প্রধানমন্ত্রীর,84.61538462,1.0
20046963,2268,ঝালমুড়ি বিক্রিতে বৃদ্ধ রশিদের জীবিকা,84.61538462,1.0
20046954,2268,অনুকরণীয় কীর্তির সাক্ষর রেখে চার নারী পেলেন রাঁধুনী কীর্তিমতী সম্মাননা ২০২৩,84.61538462,1.0
20045890,2268,ঢাকায় দুই দিনব্যাপী জাকাত ফেয়ার শুরু,84.61538462,1.0
20045891,2268,বৈদ্যুতিক গাড়ি বিওয়াইডি’র শো-রুম উদ্বোধন করলেন সালমান এফ রহমান,84.61538462,1.0
20045892,2268,রাজনীতিতে অক্ষয় কুমার ও কঙ্গনা রানাউত,84.61538462,1.0
20045893,2268,মাস্তুল ফাউন্ডেশন আয়োজন করছে যাকাত কনফারেন্স,84.61538462,1.0
20045894,2268,তানভীর আহমেদ এনভয় টেক্সটাইলস লিমিটেডের ব্যবস্থাপনা পরিচালক নির্বাচিত,84.61538462,1.0
20045895,2268,"৫০ মিনিটের জন্য হৃদস্পন্দন বন্ধ, সাক্ষাৎ মৃত্যুর মুখ থেকে ফিরে এলেন ব্যক্তি",84.61538462,1.0
20046955,2268,"কুমিল্লা সাংবাদিক ফোরাম, ঢাকা’র নতুন কমিটি গঠন",84.61538462,1.0
20046962,2268,জীবনের শেষদিনও পাঠকের হাতে পত্রিকা তুলে দিয়েছেন হেকিম চৌধুরী,84.61538462,1.0
20046956,2268,বর্ণবাদের গল্প,84.61538462,1.0
20046957,2268,সৈয়দপুরে ড্রেনের পানিতে দুর্ভোগে মহল্লাবাসী,84.61538462,1.0
20046958,2268,খানসামায় গাঁজাসহ ৩ মাদক ব্যবসায়ী আটক,84.61538462,1.0
20046959,2268,বন্দরে রান্নার সিরিয়াল নিয়ে গৃহবধূকে কুপিয়ে হত্যা,84.61538462,1.0
20046960,2268,"জগন্নাথপুরে শেষ হয়নি বাঁধের কাজ, দুশ্চিন্তায় কৃষক",84.61538462,1.0
20046961,2268,"নবীগঞ্জে সংঘর্ষের ঘটনায় পুলিশের মামলা আসামি ২ শতাধিক, গ্রেপ্তার ১৪",84.61538462,1.0
20045851,2268,বিয়ানীবাজারে গণপিটুনিতে চোর নিহত,84.61538462,1.0
20046968,2268,স্বামী-স্ত্রীর শিশু অপহরণ চক্রের অভিনব কৌশল,84.61538462,1.0
20045849,2268,তাহিরপুরে ৫ মাস ধরে ভারসাম্যহীন শিশু নিখোঁজ,84.61538462,1.0
20045794,2268,"পূর্বাচলে আন্ডারপাসে দুর্ঘটনায় বাস, আহত ২২",84.61538462,1.0
20045796,2268,"২০২২ সালের গণবিক্ষোভের পর ইরানে অনুষ্ঠিত হলো দ্বাদশ সংসদ নির্বাচন, ভোট পড়লো নামমাত্র",84.61538462,1.0
20045797,2268,বেইলি রোডে আগুনে নিহত সেই শিশুটির পরিচয় মিলেছে,84.61538462,1.0
20045798,2268,বাংলাদেশকে এখন কেউ অবহেলা করতে পারে না: প্রধানমন্ত্রী,84.61538462,1.0
20045799,2268,"শয্যাসঙ্গী হওয়ার প্রস্তাব, মুখ খুললেন অভিনেত্রী",84.61538462,1.0
20045800,2268,"মংডুর কাছে গোলাগুলি-বিষ্ফোরণ, আতঙ্কে সীমান্তের বাসিন্দা",84.61538462,1.0
20045801,2268,মিজানুল হক লিটনের রুহের মাগফিরাত কামনায় দোয়া মাহফিল,84.61538462,1.0
20045802,2268,বিশ্বে এখন ১ বিলিয়নেরও বেশি স্থূল মানুষ রয়েছে,84.61538462,1.0
20045803,2268,মস্কো থেকে বিরল ঐক্যের ঘোষণা হামাস ও ফাতাহর,84.61538462,1.0
20045804,2268,নিহত স্বামী-স্ত্রী ও শিশু সন্তানের মরদেহ শনাক্ত,84.61538462,1.0
20045805,2268,রাজউক ও গণপূর্তকে সতর্ক হওয়ার আহ্বান স্বাস্থ্যমন্ত্রীর,84.61538462,1.0
20045806,2268,আজ রাজধানীর যেসব এলাকায় ৮ ঘণ্টা গ্যাস থাকবে না,84.61538462,1.0
20045807,2268,বেইলি রোডে অগ্নিকাণ্ডের ঘটনায় পুলিশের মামলা,84.61538462,1.0
20045808,2268,দুই সদস্য ছাড়া সব পদেই আওয়ামী লীগ সমর্থকদের জয়,84.61538462,1.0
20045809,2268,আজ সারা দেশে বিঘ্নিত হতে পারে ইন্টারনেট সেবা,84.61538462,1.0
20045810,2268,বিদ্যুতের মূল্যবৃদ্ধির প্রতিবাদে রাজধানীতে জামায়াতের বিক্ষোভ,84.61538462,1.0
20045795,2268,রোববার দেশে ফিরবেন মেজর হাফিজ,84.61538462,1.0
20045793,2268,দাউদকান্দিতে ভোটার দিবস পালিত,84.61538462,1.0
20045812,2268,সিঁড়িই মৃত্যুকূপ,84.61538462,1.0
20045792,2268,ড. ইউনূসের মামলা দেশের ভেতর শীতল এক বার্তা দিচ্ছে: আলী রীয়াজ,84.61538462,1.0
20044934,2268,বেইলি রোডে আগুনে প্রাণহানির ঘটনায় মোদির শোক,84.61538462,1.0
20045848,2268,আনোয়ারায় বৃদ্ধাকে পেটালেন ইউপি সদস্য,84.61538462,1.0
20044935,2268,"সরকার জুলুম করতে পারে, জিনিসের দাম কমাতে পারে না: মান্না",84.61538462,1.0
20044936,2268,ফখরুলের সঙ্গে গণতন্ত্র মঞ্চ ও ১২ দলের বৈঠক,84.61538462,1.0
20044937,2268,অপুষ্টির কারণে মৃত্যুর ঝুঁকিতে হাজার হাজার ফিলিস্তিনি,84.61538462,1.0
20044938,2268,ইউরোপে আশ্রয় চেয়ে আবেদন ৪০ হাজারের বেশি বাংলাদেশির,84.61538462,1.0
20044939,2268,"বিএনপির আন্দোলন শেষ হয়নি, সূচনা হয়েছে: আমীর খসরু",84.61538462,1.0
20044940,2268,আর্জেন্টিনার বিশ্বকাপজয়ী ফুটবলারের জার্সি-মেডেল বেচে দিলেন ডিভোর্সি স্ত্রী,84.61538462,1.0
20044942,2268,বিদ্যুৎসহ দ্রব্যমূল্য বৃদ্ধির প্রতিবাদে এবি পার্টির বিক্ষোভ,84.61538462,1.0
20044943,2268,রিজার্ভ চুরি নিয়ে বাংলাদেশ ব্যাংকের মামলা চলবে,84.61538462,1.0
20044944,2268,ইরাকি ভূখণ্ডে হামলা চালানোর জন্য ক্ষমা চাইলো যুক্তরাষ্ট্র,84.61538462,1.0
20044945,2268,লন্ডনে সম্পদের কথা স্বীকার করলেন সাবেক ভূমিমন্ত্রী জাভেদ,84.61538462,1.0
20045789,2268,নির্বাচনে কারচুপির অভিযোগ তুলে লাহোরে চলছে পিটিআই’র বিক্ষোভ,84.61538462,1.0
20045790,2268,"এলেন, খেলেন, বিস্ফোরক রেখে চলে গেলেন!",84.61538462,1.0
20045791,2268,বার্ন হাসপাতালে আহতদের চিকিৎসায় স্বাস্থ্যমন্ত্রীকে প্রধান করে বোর্ড গঠন,84.61538462,1.0
20045811,2268,‘গণমাধ্যমের বিকাশ ও স্বাধীনতা ছাড়া গণতন্ত্র পূর্ণতা পায় না’,84.61538462,1.0
20044941,2268,নয়াপল্টনে ছাত্রদলের নবগঠিত কমিটির মিছিল,84.61538462,1.0
20045813,2268,‘লাশের’ কাছে খোলা চিঠি,84.61538462,1.0
20045831,2268,সরকার পতনের লড়াই চালিয়ে যাওয়ার আহ্বান মান্নার,84.61538462,1.0
20045833,2268,দীর্ঘ কোভিড থেকে মুক্তি পাওয়ার পর মস্তিষ্কে দেখা দিচ্ছে ‘ব্রেন ফগ’,84.61538462,1.0
20045834,2268,চার মাস পর মুক্তি পেলেন বিএনপি নেতা জহির উদ্দিন স্বপন,84.61538462,1.0
20045835,2268,জাতীয় বীমা দিবস ২০২৪ উদ্বোধন,84.61538462,1.0
20045836,2268,মেয়েকে বিরিয়ানি খাওয়ানো হলো না মায়ের,84.61538462,1.0
20045837,2268,বিল তুলতে গিয়ে লাশ হলেন আসিফ,84.61538462,1.0
20045838,2268,‘নরসিংদীর আঞ্চলিক শব্দকোষ’ গ্রন্থের মোড়ক উন্মোচন,84.61538462,1.0
20045839,2268,মেয়ের জন্মদিনে মৃত্যুকূপ থেকে ফেরা,84.61538462,1.0
