id,website_id,title,T2_S_score,T2_rank
20046868,2268,সিট বাতিল হলো জবির সেই শিক্ষার্থীর,84.61538462,1.0
20046477,2268,তারা জানে না নারী দিবস কী,84.61538462,1.0
20046491,2268,ছোট পর্দায় আজকের খেলা,84.61538462,1.0
20046490,2268,সেনাবাহিনী চ্যাম্পিয়ন,84.61538462,1.0
20046489,2268,ভারতের স্পিনে কাবু ইংল্যান্ড গাভাস্কারের পাশে জয়সওয়াল,84.61538462,1.0
20046487,2268,নারী দিবসে খুলনায় স্কুল পরিদর্শন করবেন জ্যোতি-মারুফারা,84.61538462,1.0
20046486,2268,ম্যান সিটির রেকর্ড,84.61538462,1.0
20046485,2268,ঢাকায় ডব্লিউবিসি ও ডব্লিউবিএ বেল্টের লড়াই আজ,84.61538462,1.0
20046484,2268,প্রথম দিনে মাঠে নামছে আবাহনী শেখ জামাল,84.61538462,1.0
20046483,2268,শ্রীলঙ্কার বিপক্ষে যে প্রথমের অপেক্ষায় বাংলাদেশ,84.61538462,1.0
20046482,2268,"১০০তম টেস্ট, মা’কে ধরে কাঁদলেন বেয়ারস্টো, মেয়ের কাছ থেকে স্মারক নিলেন অশ্বিন",84.61538462,1.0
20046481,2268,শিক্ষার্থীদের ভাবনায় বাংলাদেশে নারীর অবস্থান ও উত্তরণ,84.61538462,1.0
20046480,2268,২ দিনের ভোট শেষ অপেক্ষা ফলাফলের,84.61538462,1.0
20046479,2268,বাণিজ্য করতে সিলেটে সিএনজি অটোরিকশার রেজিস্ট্রেশনের পাঁয়তারা,84.61538462,1.0
20046478,2268,লিখে রাখছি সবকিছুর হিসাব দিতেই হবে,84.61538462,1.0
20046476,2268,ড. ইউনূসের গ্রামীণ কল্যাণকে দিতে হবে ১১৯ কোটি টাকা আয়কর,84.61538462,1.0
20046461,2268,পুলিশি বাধায় মহিলা দলের র‍্যালি পণ্ড,84.61538462,1.0
20046475,2268,শেষ মুহূর্তে প্রতিশ্রুতির ফুলঝুরি নিয়ে ভোটারদের দ্বারে প্রার্থীরা,84.61538462,1.0
20046474,2268,চুরির পর উল্লাস,84.61538462,1.0
20046473,2268,ভুট্টোর বিচার প্রক্রিয়া ছিল ভুল,84.61538462,1.0
20046472,2268,জ্বালানি তেলের দাম কমলো যে হারে,84.61538462,1.0
20046471,2268,৭ই মার্চের ভাষণ স্বাধীনতা এনে দিয়েছে,84.61538462,1.0
20046470,2268,"রাজনীতিতে আসছি না, দেশও ছেড়ে যাবো না",84.61538462,1.0
20046469,2268,"সুপ্রিম কোর্ট বারে ভোট গণনায় হামলা, মারামারি",84.61538462,1.0
20046468,2268,"মিয়ানমারে একই ব্যক্তির বিরুদ্ধে একাধিক মৃত্যুদণ্ড, বিশেষজ্ঞরা বলছেন প্রহসন",84.61538462,1.0
20046467,2268,"ভাঙ্গায় বাস উল্টে নিহত ৩, আহত ৩০",84.61538462,1.0
20046466,2268,"রাজনীতিতে আছি, থাকবো",84.61538462,1.0
20046465,2268,৬৭ বছরের ইলিনাকে বিয়ে করছেন ৯২ বছরের রুপার্ট মারডক,84.61538462,1.0
20046464,2268,"লন্ডনে স্কুলে নামাজ নিষিদ্ধ, প্রতিবাদে স্কুলত্যাগ দুই ছাত্রীর",84.61538462,1.0
