id,title,category1,T5_rank,T5_S_scale,T5_S_score
20181743,"

জাতীয় নির্বাচন নিয়ে ইউরোপীয় ইউনিয়নের রিপোর্ট নিয়ে যা বললেন ওবায়দুল কাদের
",রাজনীতি,1,1.0,100.0
20181065,"

রমজানের পবিত্রতা রক্ষার দাবিতে রাজধানীতে জামায়াতের বিক্ষোভ
",রাজনীতি,1,1.0,100.0
20046828,কিশোরগঞ্জে জনতার মুখোমুখি মেয়র পারভেজ,রাজনীতি,1,1.0,100.0
20046831,‘ডামি মন্ত্রীরা খেজুর নিয়ে ঠাট্টা করছে’,রাজনীতি,1,1.0,100.0
20046833,বিয়ের আগের দিন প্রবাসীর রহস্যজনক মৃত্যু,রাজনীতি,1,1.0,100.0
20047120,‘বিদেশে চিকিৎসা করাতে বছরে ৬০ হাজার কোটি টাকা চলে যাচ্ছে’,রাজনীতি,1,1.0,100.0
20181718,"

‘লাঙ্গলে’র দখল ছাড়তে রাজি নয় জাতীয় পার্টির কোনো পক্ষই
",রাজনীতি,1,1.0,100.0
20181073,"

'দেশের ৯৬ ভাগ মানুষ এই সরকারকে ‘না’ বলে বলে দিয়েছে'
",রাজনীতি,1,1.0,100.0
20181100,"

আত্মশুদ্ধি ও তাজকিয়া অর্জনের মাস পবিত্র মাহে রমজান : সেলিম উদ্দিন
",রাজনীতি,1,1.0,100.0
20051631,রাজধানীতে ছাত্রদলের মিছিল,রাজনীতি,1,1.0,100.0
20181706,"

মুসলমানদের ধর্মীয় স্বাধীনতা সঙ্কুচিত করার ষড়যন্ত্র চলছে : নেজামে ইসলাম পার্টি
",রাজনীতি,1,1.0,100.0
20051644,সরকারি জুলুমের হাত থেকে আইনজীবীদেরকেও ছাড় দেওয়া হচ্ছে না,রাজনীতি,1,1.0,100.0
20181689,"

৫ মামলায় আগাম জামিন পেলেন আজিজুল বারী হেলাল
",রাজনীতি,1,1.0,100.0
20051646,জামিন পেলেন বিএনপি নেতা মেজর হাফিজ,রাজনীতি,1,1.0,100.0
20051647,রমজানে মানুষকে জিম্মি করে কেউ রেহাই পাবে না: নানক,রাজনীতি,1,1.0,100.0
20051648,"জামিন নামঞ্জুর, বিএনপি নেতা খায়ের কারাগারে",রাজনীতি,1,1.0,100.0
20181728,"

মাহে রমজানের শুভেচ্ছা জানিয়েছে ঢাকা মহানগরী দক্ষিণ জামায়াত
",রাজনীতি,1,1.0,100.0
